1.015375448643500000e+01 -5.493586835985600374e+03
1.030682360519099916e+01 -5.493618688678599938e+03
1.061913066739800016e+01 -5.493671526110299965e+03
1.110419529919099979e+01 -5.493726000986999679e+03
1.178386088635500073e+01 -5.493758305797199682e+03
1.231586184987099912e+01 -5.493726953113299714e+03
1.282311375734100061e+01 -5.493672102447399993e+03
1.310759665563500072e+01 -5.493618838341199989e+03
